artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language,embed_code
L'Orchestra Cinematique,spotify:track:0KifiEFgGD9u2UnzUAh8Su,https://open.spotify.com/track/0KifiEFgGD9u2UnzUAh8Su,spotify:artist:4m1i53DaEliWzSkSFwqv5W,https://open.spotify.com/artist/4m1i53DaEliWzSkSFwqv5W,Spider-Man: No Way Home - Trailer Music - Cover Version,spotify:album:4NZKBkcic6IpfqAuzJ3jqS,197513.0,Spider-Man: No Way Home - Trailer Music (Cover Version),Spider-Man: No Way Home - Trailer Music - Cover Version,0.335,0.313,8.0,-13.518,1.0,0.036,0.135,0.339,0.129,0.0391,94.973,audio_features,0KifiEFgGD9u2UnzUAh8Su,spotify:track:0KifiEFgGD9u2UnzUAh8Su,https://api.spotify.com/v1/tracks/0KifiEFgGD9u2UnzUAh8Su,https://api.spotify.com/v1/audio-analysis/0KifiEFgGD9u2UnzUAh8Su,197514.0,4.0,50.0,['scorecore'],148000.0,english,https://open.spotify.com/embed/track/0KifiEFgGD9u2UnzUAh8Su?utm_source=generator
David Guetta,spotify:track:0TDLuuLlV54CkRRUOahJb4,https://open.spotify.com/track/0TDLuuLlV54CkRRUOahJb4,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,Titanium (feat. Sia),spotify:album:4bTjdxhRRUiWfwj200f9Kl,245040.0,Nothing but the Beat (Ultimate Edition),Titanium (feat. Sia),0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062,audio_features,0TDLuuLlV54CkRRUOahJb4,spotify:track:0TDLuuLlV54CkRRUOahJb4,https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4,245040.0,4.0,89.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",1343000.0,english,https://open.spotify.com/embed/track/0TDLuuLlV54CkRRUOahJb4?utm_source=generator
Céline Dion,spotify:track:7F1yVPuJ4xRdrDvf8OL0HF,https://open.spotify.com/track/7F1yVPuJ4xRdrDvf8OL0HF,spotify:artist:4S9EykWXhStSc15wEx8QFK,https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK,"My Heart Will Go On - Love Theme from ""Titanic""",spotify:album:3XwgFTxiWxep4s1VjPEaHs,310706.0,Titanic: Original Motion Picture Soundtrack - Collector's Anniversary Edition,"My Heart Will Go On - Love Theme from ""Titanic""",0.157,0.119,1.0,-20.156,0.0,0.036,0.801,0.000998,0.126,0.0391,67.005,audio_features,7F1yVPuJ4xRdrDvf8OL0HF,spotify:track:7F1yVPuJ4xRdrDvf8OL0HF,https://api.spotify.com/v1/tracks/7F1yVPuJ4xRdrDvf8OL0HF,https://api.spotify.com/v1/audio-analysis/7F1yVPuJ4xRdrDvf8OL0HF,310707.0,3.0,74.0,['canadian pop'],4530000.0,english,https://open.spotify.com/embed/track/7F1yVPuJ4xRdrDvf8OL0HF?utm_source=generator
ENHYPEN,spotify:track:69WpV0U7OMNFGyq8I63dcC,https://open.spotify.com/track/69WpV0U7OMNFGyq8I63dcC,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,Given-Taken,spotify:album:3YxF7jTnpdNepWbO42f8lH,183090.0,BORDER : DAY ONE,Given-Taken,0.631,0.649,8.0,-4.939,0.0,0.0377,0.17,0.0,0.321,0.459,108.07,audio_features,69WpV0U7OMNFGyq8I63dcC,spotify:track:69WpV0U7OMNFGyq8I63dcC,https://api.spotify.com/v1/tracks/69WpV0U7OMNFGyq8I63dcC,https://api.spotify.com/v1/audio-analysis/69WpV0U7OMNFGyq8I63dcC,183090.0,4.0,74.0,"['anime', 'k-pop boy group']",1310000.0,english,https://open.spotify.com/embed/track/69WpV0U7OMNFGyq8I63dcC?utm_source=generator
ENHYPEN,spotify:track:0UzymivvUH5s8z4PeWZJaK,https://open.spotify.com/track/0UzymivvUH5s8z4PeWZJaK,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,FEVER,spotify:album:4LGYBcRsteiXjcPD4QQvxv,172106.0,BORDER : CARNIVAL,FEVER,0.6,0.713,6.0,-5.079,0.0,0.0592,0.0642,0.0,0.142,0.471,72.999,audio_features,0UzymivvUH5s8z4PeWZJaK,spotify:track:0UzymivvUH5s8z4PeWZJaK,https://api.spotify.com/v1/tracks/0UzymivvUH5s8z4PeWZJaK,https://api.spotify.com/v1/audio-analysis/0UzymivvUH5s8z4PeWZJaK,172107.0,4.0,74.0,"['anime', 'k-pop boy group']",2420000.0,english,https://open.spotify.com/embed/track/0UzymivvUH5s8z4PeWZJaK?utm_source=generator
ENHYPEN,spotify:track:1wcr8DjnN59Awev8nnKpQ4,https://open.spotify.com/track/1wcr8DjnN59Awev8nnKpQ4,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,Drunk-Dazed,spotify:album:4LGYBcRsteiXjcPD4QQvxv,193260.0,BORDER : CARNIVAL,Drunk-Dazed,0.599,0.869,5.0,-5.174,0.0,0.0618,0.000707,0.0,0.0911,0.453,132.889,audio_features,1wcr8DjnN59Awev8nnKpQ4,spotify:track:1wcr8DjnN59Awev8nnKpQ4,https://api.spotify.com/v1/tracks/1wcr8DjnN59Awev8nnKpQ4,https://api.spotify.com/v1/audio-analysis/1wcr8DjnN59Awev8nnKpQ4,193260.0,4.0,74.0,"['anime', 'k-pop boy group']",1950000.0,english,https://open.spotify.com/embed/track/1wcr8DjnN59Awev8nnKpQ4?utm_source=generator
BellyDancer,spotify:track:5KSA2Hea6kVGnQBFgqhEaj,https://open.spotify.com/track/5KSA2Hea6kVGnQBFgqhEaj,spotify:artist:380Pjmxow58W6Cp6MmASIW,https://open.spotify.com/artist/380Pjmxow58W6Cp6MmASIW,Dont Be Shy Girl Go Bananza Slow,spotify:album:4j60qY6k2QPl8oopQJb8Bg,242852.0,Dont Be Shy Girl Go Bananza Slow,Dont Be Shy Girl Go Bananza Slow,0.863,0.514,3.0,-9.135,0.0,0.0756,0.235,0.0,0.0854,0.535,111.322,audio_features,5KSA2Hea6kVGnQBFgqhEaj,spotify:track:5KSA2Hea6kVGnQBFgqhEaj,https://api.spotify.com/v1/tracks/5KSA2Hea6kVGnQBFgqhEaj,https://api.spotify.com/v1/audio-analysis/5KSA2Hea6kVGnQBFgqhEaj,242852.0,4.0,0.0,[],165000.0,english,https://open.spotify.com/embed/track/5KSA2Hea6kVGnQBFgqhEaj?utm_source=generator
mohammex,spotify:track:7ztT2wLNgTZfcXINNMJD7b,https://open.spotify.com/track/7ztT2wLNgTZfcXINNMJD7b,spotify:artist:7JT5sboq7wZVLPJRhbe1A0,https://open.spotify.com/artist/7JT5sboq7wZVLPJRhbe1A0,Tutu x Copines - Remix,spotify:album:5aS4YTCW3SxOq0gbNNHuRu,109388.0,Tutu x Copines - Remix,Tutu x Copines - Remix,0.599,0.856,6.0,-4.918,1.0,0.217,0.238,0.0,0.12,0.622,84.171,audio_features,7ztT2wLNgTZfcXINNMJD7b,spotify:track:7ztT2wLNgTZfcXINNMJD7b,https://api.spotify.com/v1/tracks/7ztT2wLNgTZfcXINNMJD7b,https://api.spotify.com/v1/audio-analysis/7ztT2wLNgTZfcXINNMJD7b,109389.0,4.0,0.0,[],156000.0,english,https://open.spotify.com/embed/track/7ztT2wLNgTZfcXINNMJD7b?utm_source=generator
JV.JARVIS,spotify:track:1xxJiB2B3rMw8g85PPtcN7,https://open.spotify.com/track/1xxJiB2B3rMw8g85PPtcN7,spotify:artist:3RukKIu27TAGLJ4VT5mNRz,https://open.spotify.com/artist/3RukKIu27TAGLJ4VT5mNRz,น้ำแดงน้ำส้ม,spotify:album:1SPmaHO6wzxl1LYGGYXrIl,156373.0,น้ำแดงน้ำส้ม,น้ำแดงน้ำส้ม,0.845,0.631,9.0,-9.567,1.0,0.217,0.456,2.13e-06,0.137,0.526,132.084,audio_features,1xxJiB2B3rMw8g85PPtcN7,spotify:track:1xxJiB2B3rMw8g85PPtcN7,https://api.spotify.com/v1/tracks/1xxJiB2B3rMw8g85PPtcN7,https://api.spotify.com/v1/audio-analysis/1xxJiB2B3rMw8g85PPtcN7,156373.0,4.0,40.0,['thai viral pop'],250000.0,english,https://open.spotify.com/embed/track/1xxJiB2B3rMw8g85PPtcN7?utm_source=generator
CVRTOON,spotify:track:2XiX6grz36oMOy0nRxBnVH,https://open.spotify.com/track/2XiX6grz36oMOy0nRxBnVH,spotify:artist:0C8ghBg2hWBx6I81NeNoIp,https://open.spotify.com/artist/0C8ghBg2hWBx6I81NeNoIp,İzmir Marşı,spotify:album:3k5VVE80pqq9XrGLLwu0Sb,259004.0,İzmir Marşı,İzmir Marşı,0.493,0.608,4.0,-9.437,1.0,0.0318,0.00141,0.937,0.0668,0.139,134.967,audio_features,2XiX6grz36oMOy0nRxBnVH,spotify:track:2XiX6grz36oMOy0nRxBnVH,https://api.spotify.com/v1/tracks/2XiX6grz36oMOy0nRxBnVH,https://api.spotify.com/v1/audio-analysis/2XiX6grz36oMOy0nRxBnVH,259005.0,4.0,48.0,['arab trap'],160000.0,english,https://open.spotify.com/embed/track/2XiX6grz36oMOy0nRxBnVH?utm_source=generator
Bruno Mars,spotify:track:161DnLWsx1i3u1JT05lzqU,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,spotify:artist:0du5cEVh5yTK9QJze8zA0C,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,Talking to the Moon,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,217866.0,Doo-Wops & Hooligans,Talking to the Moon,0.498,0.59,1.0,-4.721,0.0,0.032,0.511,0.0,0.107,0.0784,145.867,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867.0,4.0,88.0,"['dance pop', 'pop']",1013000.0,english,https://open.spotify.com/embed/track/161DnLWsx1i3u1JT05lzqU?utm_source=generator
Mgx Nation,spotify:track:3ayB4IoOJhSlSlMMgVSSG8,https://open.spotify.com/track/3ayB4IoOJhSlSlMMgVSSG8,spotify:artist:7vk51pmWj9teAjqfzdCxOq,https://open.spotify.com/artist/7vk51pmWj9teAjqfzdCxOq,Into Your Arms,spotify:album:6lLuYusL451FPRkqPu2TFh,217036.0,Into Your Arms,Into Your Arms,0.504,0.793,2.0,-4.948,0.0,0.242,0.118,2.31e-06,0.368,0.394,81.086,audio_features,3ayB4IoOJhSlSlMMgVSSG8,spotify:track:3ayB4IoOJhSlSlMMgVSSG8,https://api.spotify.com/v1/tracks/3ayB4IoOJhSlSlMMgVSSG8,https://api.spotify.com/v1/audio-analysis/3ayB4IoOJhSlSlMMgVSSG8,217037.0,4.0,4.0,[],123000.0,english,https://open.spotify.com/embed/track/3ayB4IoOJhSlSlMMgVSSG8?utm_source=generator
T3NZU,spotify:track:0ilVnF1xS4ZdTODtyosrfR,https://open.spotify.com/track/0ilVnF1xS4ZdTODtyosrfR,spotify:artist:5bgu60VOkifx3xadonzsgi,https://open.spotify.com/artist/5bgu60VOkifx3xadonzsgi,Drive Forever,spotify:album:1RZmtvRORbTZ51D6W8SUAL,145555.0,Drive Forever,Drive Forever,0.843,0.78,6.0,-7.046,1.0,0.169,0.361,0.512,0.312,0.507,108.035,audio_features,0ilVnF1xS4ZdTODtyosrfR,spotify:track:0ilVnF1xS4ZdTODtyosrfR,https://api.spotify.com/v1/tracks/0ilVnF1xS4ZdTODtyosrfR,https://api.spotify.com/v1/audio-analysis/0ilVnF1xS4ZdTODtyosrfR,145555.0,4.0,59.0,[],490000.0,english,https://open.spotify.com/embed/track/0ilVnF1xS4ZdTODtyosrfR?utm_source=generator
Ilkan Gunuc,spotify:track:0JZv3A589Gt4wFSHxOYWxq,https://open.spotify.com/track/0JZv3A589Gt4wFSHxOYWxq,spotify:artist:02vT04WkgQ8dO4f1GLMTP9,https://open.spotify.com/artist/02vT04WkgQ8dO4f1GLMTP9,My Name Is Tokyo,spotify:album:46xD9eLKb1BeoIvB6vkw7v,172216.0,My Name Is Tokyo,My Name Is Tokyo,0.712,0.81,4.0,-3.659,0.0,0.0344,0.000624,0.326,0.0725,0.393,119.988,audio_features,0JZv3A589Gt4wFSHxOYWxq,spotify:track:0JZv3A589Gt4wFSHxOYWxq,https://api.spotify.com/v1/tracks/0JZv3A589Gt4wFSHxOYWxq,https://api.spotify.com/v1/audio-analysis/0JZv3A589Gt4wFSHxOYWxq,172216.0,4.0,59.0,"['turkish deep house', 'turkish edm']",110000.0,english,https://open.spotify.com/embed/track/0JZv3A589Gt4wFSHxOYWxq?utm_source=generator
Zoya Tsopei,spotify:track:6ccgTMar4WtBmncSsUJgkV,https://open.spotify.com/track/6ccgTMar4WtBmncSsUJgkV,spotify:artist:4AqdwcTvWLcmSezcPWC3Rg,https://open.spotify.com/artist/4AqdwcTvWLcmSezcPWC3Rg,Bilionera Greek Vision,spotify:album:5DBrzZ2uUiMJNZ9jKG3OEa,199993.0,Bilionera Greek Vision,Bilionera Greek Vision,0.77,0.802,1.0,-4.623,1.0,0.178,0.0546,0.0,0.105,0.702,100.058,audio_features,6ccgTMar4WtBmncSsUJgkV,spotify:track:6ccgTMar4WtBmncSsUJgkV,https://api.spotify.com/v1/tracks/6ccgTMar4WtBmncSsUJgkV,https://api.spotify.com/v1/audio-analysis/6ccgTMar4WtBmncSsUJgkV,199993.0,4.0,5.0,[],165000.0,english,https://open.spotify.com/embed/track/6ccgTMar4WtBmncSsUJgkV?utm_source=generator
Dan + Shay,spotify:track:4j5ffIFh7bFT7GZciP1TCy,https://open.spotify.com/track/4j5ffIFh7bFT7GZciP1TCy,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)",spotify:album:7L8IHgiomfEpxOm61vgPTm,167693.0,Good Things,"10,000 Hours (with Justin Bieber)",0.654,0.63,10.0,-4.644,1.0,0.0259,0.149,0.0,0.111,0.43,89.991,audio_features,4j5ffIFh7bFT7GZciP1TCy,spotify:track:4j5ffIFh7bFT7GZciP1TCy,https://api.spotify.com/v1/tracks/4j5ffIFh7bFT7GZciP1TCy,https://api.spotify.com/v1/audio-analysis/4j5ffIFh7bFT7GZciP1TCy,167693.0,4.0,73.0,"['contemporary country', 'country', 'country road']",9310000.0,english,https://open.spotify.com/embed/track/4j5ffIFh7bFT7GZciP1TCy?utm_source=generator
Sia,spotify:track:4lJNen4SMTIJMahALc3DcB,https://open.spotify.com/track/4lJNen4SMTIJMahALc3DcB,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",spotify:album:0ujHQ5WCLuKJQXOqXpGtpf,187026.0,"LABRINTH, SIA & DIPLO PRESENT... LSD","Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.69,0.714,7.0,-5.948,1.0,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,audio_features,4lJNen4SMTIJMahALc3DcB,spotify:track:4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/tracks/4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/audio-analysis/4lJNen4SMTIJMahALc3DcB,187027.0,4.0,84.0,"['australian dance', 'australian pop', 'pop']",149000.0,english,https://open.spotify.com/embed/track/4lJNen4SMTIJMahALc3DcB?utm_source=generator
CHANYEOL,spotify:track:1HYzRuWjmS9LXCkdVHi25K,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,spotify:artist:6jV25rzTKQ2zMgrqHha1V5,https://open.spotify.com/artist/6jV25rzTKQ2zMgrqHha1V5,Stay With Me,spotify:album:6Pr1DaOWfT6hEewhZMRyqg,192441.0,"Guardian (Original Television Soundtrack), Pt. 1",Stay With Me,0.558,0.526,0.0,-4.686,0.0,0.033,0.431,0.0,0.126,0.202,124.709,audio_features,1HYzRuWjmS9LXCkdVHi25K,spotify:track:1HYzRuWjmS9LXCkdVHi25K,https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K,https://api.spotify.com/v1/audio-analysis/1HYzRuWjmS9LXCkdVHi25K,192441.0,4.0,60.0,['k-pop'],255000.0,english,https://open.spotify.com/embed/track/1HYzRuWjmS9LXCkdVHi25K?utm_source=generator
Lauv,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv,I Like Me Better,spotify:album:7lqieLm717j9Z8JrG7POkS,197436.0,I met you when I was 18. (the playlist),I Like Me Better,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437.0,4.0,76.0,['pop'],156800.0,english,https://open.spotify.com/embed/track/2P91MQbaiQOfbiz9VqhqKQ?utm_source=generator
Duncan Laurence,spotify:track:4Ld4kbKo1eOzToQ0P8JA0V,https://open.spotify.com/track/4Ld4kbKo1eOzToQ0P8JA0V,spotify:artist:3klZnJvYGIbWritVwQD434,https://open.spotify.com/artist/3klZnJvYGIbWritVwQD434,Arcade (feat. FLETCHER),spotify:album:1FNBevfbKAzZsgI2RpkkQQ,187453.0,Small Town Boy,Arcade (feat. FLETCHER),0.446,0.395,0.0,-9.328,1.0,0.0365,0.815,0.00216,0.128,0.267,71.944,audio_features,4Ld4kbKo1eOzToQ0P8JA0V,spotify:track:4Ld4kbKo1eOzToQ0P8JA0V,https://api.spotify.com/v1/tracks/4Ld4kbKo1eOzToQ0P8JA0V,https://api.spotify.com/v1/audio-analysis/4Ld4kbKo1eOzToQ0P8JA0V,187453.0,3.0,68.0,['dutch pop'],9500000.0,english,https://open.spotify.com/embed/track/4Ld4kbKo1eOzToQ0P8JA0V?utm_source=generator
Ilkay Sencan,spotify:track:4OgwXdylh75fHfwUzJTUqg,https://open.spotify.com/track/4OgwXdylh75fHfwUzJTUqg,spotify:artist:5deLgmgAEgy8UHOfJ9Dj8w,https://open.spotify.com/artist/5deLgmgAEgy8UHOfJ9Dj8w,Rockstar,spotify:album:1US66auJ538TiXGeUf24yL,212280.0,Rockstar,Rockstar,0.771,0.826,11.0,-3.978,1.0,0.0604,0.142,0.03,0.145,0.185,100.012,audio_features,4OgwXdylh75fHfwUzJTUqg,spotify:track:4OgwXdylh75fHfwUzJTUqg,https://api.spotify.com/v1/tracks/4OgwXdylh75fHfwUzJTUqg,https://api.spotify.com/v1/audio-analysis/4OgwXdylh75fHfwUzJTUqg,212280.0,4.0,61.0,"['turkish deep house', 'turkish edm']",1460000.0,english,https://open.spotify.com/embed/track/4OgwXdylh75fHfwUzJTUqg?utm_source=generator
Ray-X,spotify:track:53z5nTO90O6POTzc4u0jit,https://open.spotify.com/track/53z5nTO90O6POTzc4u0jit,spotify:artist:71yUgAEgyT66SuoDHKFNwh,https://open.spotify.com/artist/71yUgAEgyT66SuoDHKFNwh,Alone Part 2,spotify:album:1BctuyjMokENzFlfro64Gb,178181.0,Alone Part 2,Alone Part 2,0.579,0.691,3.0,-3.415,0.0,0.0355,0.286,0.0,0.549,0.656,87.902,audio_features,53z5nTO90O6POTzc4u0jit,spotify:track:53z5nTO90O6POTzc4u0jit,https://api.spotify.com/v1/tracks/53z5nTO90O6POTzc4u0jit,https://api.spotify.com/v1/audio-analysis/53z5nTO90O6POTzc4u0jit,178181.0,4.0,37.0,[],500000.0,english,https://open.spotify.com/embed/track/53z5nTO90O6POTzc4u0jit?utm_source=generator
Sub Urban,spotify:track:7aonAWn0J0AJ47ZU9WHCXC,https://open.spotify.com/track/7aonAWn0J0AJ47ZU9WHCXC,spotify:artist:7gXb99Sf9nNmpNYeAgIQFG,https://open.spotify.com/artist/7gXb99Sf9nNmpNYeAgIQFG,INFERNO,spotify:album:0o6H7RwYZAE6v15lnENDab,133133.0,INFERNO,INFERNO,0.82,0.611,9.0,-5.02,0.0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,audio_features,7aonAWn0J0AJ47ZU9WHCXC,spotify:track:7aonAWn0J0AJ47ZU9WHCXC,https://api.spotify.com/v1/tracks/7aonAWn0J0AJ47ZU9WHCXC,https://api.spotify.com/v1/audio-analysis/7aonAWn0J0AJ47ZU9WHCXC,133134.0,4.0,67.0,['modern indie pop'],1810000.0,english,https://open.spotify.com/embed/track/7aonAWn0J0AJ47ZU9WHCXC?utm_source=generator
Major Lazer,spotify:track:1Lim1Py7xBgbAkAys3AGAG,https://open.spotify.com/track/1Lim1Py7xBgbAkAys3AGAG,spotify:artist:738wLrAtLtCtFOLvQBXOXp,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,Lean On,spotify:album:4pCLlUxlKj3pNVdBtFyhrU,176561.0,Peace Is The Mission (Extended),Lean On,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,1Lim1Py7xBgbAkAys3AGAG,spotify:track:1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/tracks/1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/audio-analysis/1Lim1Py7xBgbAkAys3AGAG,176561.0,4.0,75.0,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",1766000.0,english,https://open.spotify.com/embed/track/1Lim1Py7xBgbAkAys3AGAG?utm_source=generator
BTS,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,https://open.spotify.com/track/10SRMwb9EuVS1K9rYsBfHQ,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,Yet To Come,spotify:album:6al2VdKbb6FIz9d7lU7WRB,193593.0,Proof,Yet To Come,0.559,0.885,1.0,-4.515,1.0,0.189,0.0432,0.0,0.333,0.683,172.029,audio_features,10SRMwb9EuVS1K9rYsBfHQ,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ,193594.0,4.0,90.0,"['k-pop', 'k-pop boy group', 'pop']",156000.0,english,https://open.spotify.com/embed/track/10SRMwb9EuVS1K9rYsBfHQ?utm_source=generator
JONY,spotify:track:3Q7rxsGtlabDw0yBTnDnR5,https://open.spotify.com/track/3Q7rxsGtlabDw0yBTnDnR5,spotify:artist:2ISiyx4DLCMAMBCvPesCoq,https://open.spotify.com/artist/2ISiyx4DLCMAMBCvPesCoq,Без тебя я не я,spotify:album:0NcthPhd70vrFBXmZw4U7Q,200689.0,Список твоих мыслей,Без тебя я не я,0.639,0.698,7.0,-6.974,0.0,0.0702,0.756,0.0,0.146,0.31,116.267,audio_features,3Q7rxsGtlabDw0yBTnDnR5,spotify:track:3Q7rxsGtlabDw0yBTnDnR5,https://api.spotify.com/v1/tracks/3Q7rxsGtlabDw0yBTnDnR5,https://api.spotify.com/v1/audio-analysis/3Q7rxsGtlabDw0yBTnDnR5,200690.0,4.0,64.0,"['russian dance', 'russian pop']",546000.0,english,https://open.spotify.com/embed/track/3Q7rxsGtlabDw0yBTnDnR5?utm_source=generator
Princess Chelsea,spotify:track:3OcQ7GHZRKcm1yxrykVXEv,https://open.spotify.com/track/3OcQ7GHZRKcm1yxrykVXEv,spotify:artist:6SrA4711bML5NvPO13Tr6t,https://open.spotify.com/artist/6SrA4711bML5NvPO13Tr6t,The Cigarette Duet,spotify:album:043OCO2vkA0Wa9fWPAbp34,260014.0,Lil' golden Book,The Cigarette Duet,0.354,0.538,0.0,-7.97,0.0,0.0279,0.348,0.00141,0.094,0.183,104.968,audio_features,3OcQ7GHZRKcm1yxrykVXEv,spotify:track:3OcQ7GHZRKcm1yxrykVXEv,https://api.spotify.com/v1/tracks/3OcQ7GHZRKcm1yxrykVXEv,https://api.spotify.com/v1/audio-analysis/3OcQ7GHZRKcm1yxrykVXEv,260014.0,4.0,54.0,"['auckland indie', 'baroque pop', 'nz pop']",810000.0,english,https://open.spotify.com/embed/track/3OcQ7GHZRKcm1yxrykVXEv?utm_source=generator
Imagine Dragons,spotify:track:2RSHsoi04658QL5xgQVov3,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,spotify:artist:53XhwfbYqKCa1cC15pYq2q,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,Bad Liar,spotify:album:3JfSxDfmwS5OeHPwLSkrfr,260773.0,Origins (Deluxe),Bad Liar,0.383,0.637,3.0,-6.993,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773.0,4.0,88.0,"['modern rock', 'pop', 'rock']",760000.0,english,https://open.spotify.com/embed/track/2RSHsoi04658QL5xgQVov3?utm_source=generator
MEDUZA,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,spotify:artist:0xRXCcSX89eobfrshSVdyu,https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu,Lose Control,spotify:album:1qSOaTvsCOyFJya3v1UzkP,168387.0,Lose Control,Lose Control,0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,audio_features,7CHi4DtfK4heMlQaudCuHK,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387.0,4.0,77.0,"['pop dance', 'pop house', 'uk dance']",874000.0,english,https://open.spotify.com/embed/track/7CHi4DtfK4heMlQaudCuHK?utm_source=generator
Jordan Burns,spotify:track:5RFepLihjmVl7veiDD7emI,https://open.spotify.com/track/5RFepLihjmVl7veiDD7emI,spotify:artist:5Aapt5sVTPkERQAz6TtuZS,https://open.spotify.com/artist/5Aapt5sVTPkERQAz6TtuZS,Weekend - Slowed Mix,spotify:album:1wdQX2P1N4w0U1dDezoPK8,223250.0,Weekend (Slowed Mix),Weekend - Slowed Mix,0.895,0.287,1.0,-9.837,1.0,0.0709,0.00052,0.67,0.0839,0.0753,95.104,audio_features,5RFepLihjmVl7veiDD7emI,spotify:track:5RFepLihjmVl7veiDD7emI,https://api.spotify.com/v1/tracks/5RFepLihjmVl7veiDD7emI,https://api.spotify.com/v1/audio-analysis/5RFepLihjmVl7veiDD7emI,223250.0,4.0,43.0,"['aussietronica', 'australian house']",831000.0,english,https://open.spotify.com/embed/track/5RFepLihjmVl7veiDD7emI?utm_source=generator
